j0,j1,j2,j3,j4,j5,j6
0.779702,0.310919,0.432095,-2.30446,-0.172843,2.60693,0.634675
0.779708,0.310938,0.432095,-2.30443,-0.172842,2.60693,0.634675
0.779711,0.310955,0.432097,-2.30441,-0.172843,2.60693,0.634677
0.77972,0.310977,0.432097,-2.30437,-0.172843,2.60693,0.634675
0.779731,0.310997,0.432099,-2.30434,-0.172843,2.60693,0.634679
0.779729,0.311021,0.432095,-2.30431,-0.172843,2.60693,0.634678
0.779736,0.311046,0.432097,-2.30429,-0.172841,2.60693,0.634669
0.77974,0.311063,0.432098,-2.30426,-0.172839,2.60693,0.634673
0.779743,0.311085,0.432095,-2.30423,-0.172841,2.60693,0.634679
0.779745,0.31111,0.432097,-2.30421,-0.172842,2.60693,0.634676
0.779753,0.311129,0.432097,-2.30418,-0.172843,2.60693,0.634672
0.779761,0.311146,0.432095,-2.30415,-0.172843,2.60693,0.634676
0.779768,0.311163,0.432097,-2.30413,-0.172843,2.60693,0.634675
0.779769,0.311192,0.432093,-2.3041,-0.172843,2.60693,0.634675
0.779778,0.311224,0.432095,-2.30404,-0.172843,2.60693,0.634678
0.779788,0.311248,0.432096,-2.30402,-0.172843,2.60693,0.634675
0.779797,0.311284,0.432097,-2.30396,-0.172843,2.60693,0.634674
0.779797,0.311306,0.432098,-2.30394,-0.172844,2.60693,0.634672
0.779804,0.31132,0.432095,-2.30391,-0.172843,2.60693,0.634673
0.779816,0.311364,0.432099,-2.30386,-0.172843,2.60693,0.634675
0.779826,0.311405,0.4321,-2.30381,-0.172843,2.60693,0.634675
0.779827,0.311419,0.432095,-2.30378,-0.172842,2.60693,0.634677
0.779835,0.311438,0.432101,-2.30376,-0.172847,2.60693,0.634674
0.77984,0.311479,0.432095,-2.30371,-0.172844,2.60693,0.634673
0.779849,0.311495,0.432095,-2.30369,-0.172843,2.60693,0.634676
0.779853,0.311515,0.432097,-2.30367,-0.172843,2.60693,0.634676
0.779856,0.311531,0.4321,-2.30365,-0.172842,2.60693,0.634673
0.779867,0.311547,0.432095,-2.30362,-0.172843,2.60693,0.634678
0.779868,0.311571,0.432096,-2.3036,-0.172843,2.60693,0.634678
0.779872,0.311585,0.432095,-2.30358,-0.172843,2.60693,0.634675
0.779875,0.311601,0.432092,-2.30355,-0.172845,2.60693,0.634675
0.779876,0.311617,0.432094,-2.30353,-0.172845,2.60694,0.634678
0.779884,0.311633,0.432095,-2.30351,-0.172845,2.60694,0.634678
0.779895,0.311647,0.432092,-2.30349,-0.172844,2.60694,0.634676
0.779894,0.311663,0.432092,-2.30347,-0.172844,2.60694,0.634677
0.779897,0.311683,0.432097,-2.30344,-0.172843,2.60694,0.634675
0.779897,0.3117,0.432097,-2.30342,-0.172844,2.60693,0.634678
0.779906,0.311715,0.432097,-2.3034,-0.172845,2.60693,0.634675
0.779912,0.311728,0.432093,-2.30338,-0.172845,2.60693,0.634679
0.779913,0.311744,0.432098,-2.30336,-0.172844,2.60693,0.634675
0.779916,0.311764,0.432092,-2.30334,-0.172845,2.60693,0.634673
0.779924,0.311778,0.432092,-2.30331,-0.172845,2.60693,0.634678
0.779924,0.311794,0.432092,-2.30329,-0.172844,2.60693,0.634679
0.779933,0.311805,0.432097,-2.30327,-0.172845,2.60693,0.634675
0.779942,0.311844,0.432098,-2.30323,-0.172845,2.60693,0.634675
0.779948,0.311858,0.432095,-2.30321,-0.172843,2.60693,0.634678
0.779948,0.311877,0.432097,-2.30319,-0.172845,2.60693,0.634674
0.779955,0.3119,0.432095,-2.30315,-0.172848,2.60693,0.634678
0.77996,0.311919,0.432095,-2.30313,-0.172846,2.60693,0.634674
0.779967,0.311937,0.432095,-2.30311,-0.172848,2.60693,0.634672
0.779965,0.311948,0.432092,-2.30308,-0.172846,2.60693,0.634675
0.779976,0.311961,0.432092,-2.30307,-0.172845,2.60693,0.634675
0.779972,0.31198,0.432092,-2.30305,-0.172847,2.60693,0.634671
0.77998,0.31199,0.43209,-2.30303,-0.172846,2.60693,0.634676
0.779982,0.312022,0.432094,-2.30299,-0.172845,2.60693,0.634677
0.779993,0.312032,0.432092,-2.30297,-0.172846,2.60693,0.634673
0.779989,0.312061,0.432099,-2.30293,-0.172848,2.60693,0.634678
0.779996,0.312073,0.432093,-2.30291,-0.172846,2.60693,0.634673
0.78,0.312102,0.432097,-2.30287,-0.172851,2.60693,0.634678
0.779999,0.312122,0.432099,-2.30285,-0.17285,2.60693,0.634678
0.780008,0.312128,0.432097,-2.30283,-0.172849,2.60693,0.634673
0.780009,0.312143,0.432098,-2.30281,-0.172846,2.60693,0.634678
0.780012,0.312162,0.432105,-2.30279,-0.172848,2.60693,0.634678
0.780012,0.312177,0.432097,-2.30277,-0.17285,2.60693,0.634675
0.780021,0.312201,0.4321,-2.30273,-0.172848,2.60693,0.634676
0.780025,0.312219,0.432098,-2.30271,-0.172849,2.60693,0.634671
0.780025,0.31223,0.432098,-2.30268,-0.172848,2.60693,0.634673
0.78003,0.31225,0.4321,-2.30267,-0.172846,2.60693,0.634678
0.780031,0.312261,0.432098,-2.30265,-0.172848,2.60693,0.634671
0.780034,0.312277,0.432105,-2.30262,-0.17285,2.60693,0.634672
0.780039,0.312287,0.432101,-2.30261,-0.172849,2.60693,0.634676
0.780034,0.312305,0.4321,-2.30259,-0.172849,2.60693,0.634675
0.78004,0.312313,0.432099,-2.30257,-0.172848,2.60693,0.634672
0.780038,0.312328,0.432103,-2.30255,-0.172846,2.60693,0.634676
0.780044,0.312343,0.432101,-2.30253,-0.172848,2.60693,0.634677
0.780047,0.312357,0.432103,-2.30251,-0.172847,2.60693,0.634674
0.780054,0.312386,0.432101,-2.30247,-0.172848,2.60693,0.634677
0.78006,0.312395,0.432101,-2.30245,-0.172848,2.60693,0.634679
0.780061,0.312428,0.432101,-2.30242,-0.172849,2.60693,0.634671
0.780071,0.312442,0.432096,-2.30239,-0.172847,2.60693,0.634678
0.780068,0.312456,0.432099,-2.30237,-0.172848,2.60693,0.634676
0.780078,0.312471,0.4321,-2.30235,-0.172848,2.60693,0.634674
0.78008,0.312486,0.432101,-2.30233,-0.172848,2.60693,0.634674
0.780088,0.312495,0.432104,-2.30231,-0.172847,2.60693,0.634672
0.780087,0.312509,0.432101,-2.30229,-0.172847,2.60693,0.634673
0.780085,0.31252,0.432101,-2.30228,-0.172847,2.60693,0.63467
0.780098,0.312538,0.432096,-2.30225,-0.172848,2.60693,0.634676
0.780096,0.312556,0.432103,-2.30224,-0.172847,2.60693,0.634672
0.780097,0.312564,0.432096,-2.30221,-0.172847,2.60693,0.634672
0.780105,0.31258,0.432096,-2.3022,-0.172847,2.60693,0.634676
0.780106,0.312593,0.432093,-2.30218,-0.172848,2.60693,0.634678
0.780112,0.312606,0.4321,-2.30216,-0.172843,2.60693,0.634672
0.780121,0.312634,0.432098,-2.30212,-0.172848,2.60693,0.634679
0.780122,0.312647,0.432101,-2.3021,-0.172847,2.60693,0.634677
0.780127,0.312663,0.432101,-2.30208,-0.172851,2.60693,0.634675
0.780133,0.312672,0.432103,-2.30206,-0.172848,2.60693,0.634672
0.780132,0.312688,0.432104,-2.30204,-0.172848,2.60693,0.634677
0.78014,0.312702,0.432101,-2.30202,-0.172849,2.60693,0.634674
0.780141,0.312719,0.432096,-2.302,-0.172848,2.60693,0.634676
0.780144,0.312733,0.432099,-2.30198,-0.172848,2.60693,0.634678
0.780147,0.312746,0.432103,-2.30197,-0.172847,2.60693,0.634673
0.780153,0.312758,0.432101,-2.30194,-0.172849,2.60693,0.634674
0.780162,0.312784,0.432104,-2.3019,-0.172849,2.60693,0.634678
0.780169,0.312796,0.432101,-2.30188,-0.172848,2.60693,0.634672
0.780181,0.312825,0.432098,-2.30184,-0.172849,2.60694,0.634677
0.780182,0.312835,0.432098,-2.30182,-0.172848,2.60693,0.634677
0.780202,0.312859,0.432101,-2.30178,-0.172848,2.60693,0.634676
0.78021,0.312892,0.432098,-2.30174,-0.172849,2.60693,0.634672
0.780219,0.3129,0.432101,-2.30171,-0.172847,2.60694,0.634675
0.78023,0.312932,0.432101,-2.30168,-0.172848,2.60694,0.634674
0.780235,0.312941,0.432098,-2.30166,-0.172847,2.60694,0.634673
0.78024,0.312975,0.432101,-2.30162,-0.17285,2.60693,0.634676
0.780248,0.312983,0.432104,-2.3016,-0.172849,2.60694,0.634673
0.780257,0.312998,0.432104,-2.30158,-0.172849,2.60694,0.634674
0.780258,0.313013,0.432108,-2.30155,-0.172849,2.60694,0.634675
0.780264,0.313029,0.432101,-2.30153,-0.172849,2.60694,0.634675
0.780271,0.313039,0.432107,-2.3015,-0.172852,2.60694,0.634674
0.780281,0.313055,0.432107,-2.30149,-0.17285,2.60694,0.634677
0.780292,0.313084,0.432104,-2.30144,-0.172849,2.60694,0.634674
0.780293,0.313102,0.432109,-2.30142,-0.172849,2.60694,0.634675
0.780303,0.313112,0.432109,-2.3014,-0.172849,2.60694,0.634676
0.78032,0.313144,0.432107,-2.30135,-0.172849,2.60694,0.634675
0.780324,0.313159,0.432102,-2.30134,-0.17285,2.60694,0.634678
0.780332,0.313176,0.432104,-2.30132,-0.172849,2.60694,0.634678
0.780346,0.313204,0.432106,-2.30127,-0.172852,2.60694,0.634673
0.780358,0.313221,0.43211,-2.30125,-0.17285,2.60694,0.634676
0.780364,0.313233,0.432108,-2.30123,-0.17285,2.60694,0.634677
0.780369,0.313247,0.432102,-2.3012,-0.17285,2.60694,0.634674
0.780378,0.313262,0.432107,-2.30118,-0.172849,2.60694,0.634673
0.780394,0.313299,0.432109,-2.30113,-0.17285,2.60694,0.634675
0.7804,0.313312,0.432104,-2.30111,-0.17285,2.60694,0.634674
0.780412,0.313332,0.432105,-2.30109,-0.17285,2.60694,0.634678
0.780419,0.313348,0.432104,-2.30106,-0.172849,2.60694,0.634676
0.780423,0.313362,0.432106,-2.30104,-0.172849,2.60694,0.634675
0.780434,0.313382,0.432102,-2.30101,-0.17285,2.60694,0.634673
0.780449,0.313416,0.432108,-2.30096,-0.172853,2.60694,0.634676
0.780451,0.313433,0.432104,-2.30094,-0.17285,2.60694,0.634674
0.78046,0.313449,0.432104,-2.30091,-0.17285,2.60694,0.634675
0.780476,0.313487,0.432101,-2.30087,-0.172853,2.60694,0.634673
0.780481,0.313503,0.432104,-2.30085,-0.172854,2.60694,0.634675
0.780489,0.313525,0.432108,-2.30082,-0.172855,2.60694,0.634678
0.780498,0.313541,0.432102,-2.3008,-0.172851,2.60694,0.634674
0.780503,0.313557,0.432104,-2.30077,-0.172849,2.60694,0.634672
0.780507,0.313579,0.432104,-2.30075,-0.172853,2.60694,0.634674
0.78052,0.313593,0.432104,-2.30072,-0.172854,2.60694,0.634679
0.780525,0.313614,0.432108,-2.30069,-0.17285,2.60694,0.634674
0.780541,0.313655,0.432107,-2.30064,-0.172851,2.60694,0.634673
0.780553,0.313688,0.43211,-2.30058,-0.172854,2.60694,0.634675
0.780569,0.313726,0.432105,-2.30053,-0.172852,2.60694,0.634677
0.780573,0.313743,0.432106,-2.30051,-0.172851,2.60694,0.634676
0.780577,0.313765,0.432105,-2.30048,-0.172853,2.60694,0.634675
0.780594,0.313784,0.4321,-2.30045,-0.172851,2.60693,0.63467
0.7806,0.313806,0.432107,-2.30043,-0.172853,2.60693,0.634673
0.780605,0.31383,0.432105,-2.3004,-0.172854,2.60694,0.634674
0.780611,0.313849,0.432105,-2.30037,-0.172854,2.60693,0.634676
0.780623,0.313869,0.432103,-2.30035,-0.172856,2.60693,0.634675
0.780624,0.313889,0.432107,-2.30032,-0.172854,2.60694,0.634676
0.780634,0.313913,0.43211,-2.30029,-0.172854,2.60694,0.634671
0.780642,0.313932,0.432107,-2.30026,-0.172854,2.60694,0.634677
0.780649,0.313955,0.432107,-2.30023,-0.172854,2.60693,0.634679
0.780656,0.313972,0.432105,-2.3002,-0.172854,2.60693,0.634675
0.780665,0.313999,0.432104,-2.30017,-0.172855,2.60693,0.634671
0.780667,0.314017,0.432105,-2.30014,-0.172854,2.60693,0.634676
0.780681,0.314043,0.432107,-2.30011,-0.172858,2.60693,0.634676
0.780684,0.314066,0.432107,-2.30007,-0.172855,2.60693,0.634675
0.780695,0.314084,0.43211,-2.30005,-0.172853,2.60694,0.634678
0.7807,0.31411,0.432107,-2.30002,-0.172854,2.60693,0.634675
0.780702,0.314131,0.432105,-2.29999,-0.172852,2.60693,0.634674
0.780716,0.314153,0.432104,-2.29996,-0.172853,2.60693,0.634678
0.780723,0.314178,0.432102,-2.29993,-0.172853,2.60693,0.634678
0.780729,0.314197,0.432109,-2.2999,-0.172854,2.60693,0.634673
0.780738,0.314225,0.432105,-2.29987,-0.172854,2.60693,0.634673
0.780748,0.314253,0.432107,-2.29984,-0.172855,2.60693,0.634678
0.780754,0.314279,0.43211,-2.29981,-0.172853,2.60693,0.634674
0.780764,0.314305,0.432105,-2.29978,-0.172854,2.60693,0.634674
0.780767,0.314328,0.432109,-2.29975,-0.172854,2.60693,0.634671
0.780783,0.314377,0.432107,-2.29968,-0.172854,2.60693,0.634677
0.780793,0.314405,0.432103,-2.29964,-0.172854,2.60693,0.634675
0.780802,0.31443,0.432104,-2.29961,-0.172854,2.60693,0.634676
0.780814,0.314459,0.432105,-2.29958,-0.172854,2.60693,0.634678
0.780818,0.314481,0.432107,-2.29955,-0.172854,2.60693,0.634677
0.78082,0.314512,0.432107,-2.29951,-0.172853,2.60693,0.634676
0.780829,0.31453,0.432108,-2.29948,-0.172853,2.60693,0.634676
0.780838,0.314564,0.432108,-2.29945,-0.172852,2.60693,0.634672
0.780847,0.314589,0.432105,-2.2994,-0.172854,2.60693,0.634679
0.780856,0.314613,0.432102,-2.29937,-0.172853,2.60693,0.634678
0.780866,0.314638,0.43211,-2.29934,-0.172852,2.60693,0.634676
0.78087,0.314663,0.432107,-2.2993,-0.172857,2.60693,0.634675
0.780877,0.314697,0.432107,-2.29927,-0.172855,2.60693,0.634678
0.780886,0.314713,0.432105,-2.29924,-0.172855,2.60693,0.634675
0.780902,0.31477,0.432108,-2.29917,-0.172855,2.60693,0.634677
0.780908,0.314795,0.432103,-2.29913,-0.172855,2.60693,0.634678
0.780924,0.314854,0.432113,-2.29905,-0.172852,2.60693,0.634675
0.780938,0.314906,0.43211,-2.29899,-0.172853,2.60693,0.634676
0.780946,0.314929,0.432112,-2.29895,-0.172854,2.60693,0.634672
0.780953,0.314962,0.432113,-2.29891,-0.172858,2.60693,0.634679
0.780971,0.315018,0.432113,-2.29883,-0.172855,2.60692,0.634675
0.78099,0.315075,0.432111,-2.29876,-0.172854,2.60693,0.634676
0.780997,0.315106,0.432113,-2.29872,-0.172853,2.60692,0.634675
0.781007,0.315137,0.432113,-2.29868,-0.172855,2.60692,0.634678
0.78101,0.315164,0.432113,-2.29864,-0.172855,2.60692,0.634678
0.781022,0.315198,0.432113,-2.2986,-0.172855,2.60692,0.634678
0.781029,0.315227,0.432114,-2.29856,-0.172852,2.60692,0.634673
0.781041,0.315257,0.432111,-2.29852,-0.172852,2.60692,0.634678
0.781043,0.315288,0.432116,-2.29848,-0.172854,2.60692,0.634678
0.781052,0.315319,0.432116,-2.29844,-0.172854,2.60692,0.634676
0.781059,0.315351,0.432114,-2.29839,-0.172853,2.60692,0.634675
0.781075,0.31542,0.432109,-2.29831,-0.172856,2.60692,0.634677
0.781089,0.31545,0.432114,-2.29827,-0.172854,2.60692,0.634674
0.781092,0.315479,0.432114,-2.29822,-0.172853,2.60692,0.634673
0.781103,0.315516,0.432113,-2.29818,-0.172853,2.60692,0.63468
0.781107,0.315552,0.432117,-2.29814,-0.172857,2.60691,0.634678
0.781111,0.315583,0.432114,-2.29809,-0.172855,2.60691,0.634673
0.781128,0.315616,0.432118,-2.29805,-0.172858,2.60691,0.634677
0.781133,0.315677,0.432117,-2.29797,-0.172857,2.60691,0.634675
0.781146,0.315745,0.432119,-2.29788,-0.172853,2.60691,0.634678
0.781163,0.315782,0.43212,-2.29783,-0.172857,2.60691,0.634674
0.781174,0.315853,0.432125,-2.29774,-0.172858,2.6069,0.634678
0.781185,0.315889,0.43212,-2.2977,-0.172855,2.6069,0.634678
0.781194,0.315928,0.432125,-2.29765,-0.172854,2.6069,0.634672
0.781197,0.315963,0.43212,-2.2976,-0.172853,2.6069,0.634683
0.781202,0.315995,0.43212,-2.29755,-0.172852,2.60689,0.634676
0.781214,0.316031,0.43212,-2.29751,-0.172854,2.60689,0.634678
0.781224,0.316066,0.432121,-2.29746,-0.172855,2.60689,0.634674
0.781231,0.316105,0.432125,-2.29741,-0.172857,2.60689,0.634678
0.781234,0.316137,0.432124,-2.29737,-0.172854,2.60689,0.634679
0.781241,0.316173,0.432128,-2.29732,-0.172853,2.60689,0.634678
0.781254,0.316243,0.432129,-2.29722,-0.172856,2.60688,0.634678
0.781258,0.316287,0.432121,-2.29718,-0.172855,2.60689,0.63468
0.781272,0.316325,0.432129,-2.29713,-0.172853,2.60688,0.634677
0.781276,0.316356,0.432132,-2.29708,-0.172853,2.60688,0.634682
0.781292,0.316437,0.432135,-2.29698,-0.172856,2.60688,0.634675
0.78129,0.316477,0.432135,-2.29693,-0.172854,2.60687,0.63468
0.781309,0.316506,0.432133,-2.29688,-0.172857,2.60687,0.634683
0.781315,0.316582,0.432139,-2.29678,-0.172854,2.60687,0.634674
0.781324,0.316619,0.432138,-2.29673,-0.172853,2.60687,0.634681
0.781325,0.31666,0.432141,-2.29669,-0.172852,2.60686,0.634678
0.781331,0.316702,0.432147,-2.29664,-0.172855,2.60686,0.634676
0.781335,0.316735,0.432142,-2.29659,-0.172853,2.60686,0.634675
0.781343,0.316778,0.432142,-2.29653,-0.172853,2.60685,0.634678
0.781352,0.316816,0.432145,-2.29649,-0.172854,2.60685,0.634676
0.781356,0.316858,0.432148,-2.29644,-0.172854,2.60685,0.634675
0.781362,0.316894,0.432148,-2.29639,-0.172857,2.60684,0.634682
0.781369,0.316934,0.432154,-2.29634,-0.172852,2.60684,0.634679
0.781376,0.316971,0.432157,-2.29629,-0.172853,2.60683,0.634675
0.781382,0.317011,0.432151,-2.29624,-0.172852,2.60683,0.634678
0.781379,0.317047,0.432158,-2.29618,-0.172852,2.60683,0.634678
0.781388,0.317082,0.432158,-2.29613,-0.172855,2.60682,0.634674
0.7814,0.317126,0.432158,-2.29608,-0.172854,2.60681,0.634681
0.781402,0.317205,0.432169,-2.29597,-0.172855,2.6068,0.634675
0.78141,0.317239,0.43217,-2.29592,-0.172853,2.6068,0.634678
0.781414,0.317279,0.432164,-2.29587,-0.172853,2.60679,0.634679
0.78142,0.317312,0.432173,-2.29582,-0.172853,2.60678,0.634678
0.781426,0.317359,0.432174,-2.29577,-0.172852,2.60677,0.634683
0.781427,0.317386,0.432173,-2.29571,-0.172853,2.60677,0.634682
0.781434,0.317429,0.432184,-2.29566,-0.172851,2.60675,0.634678
0.781436,0.31747,0.432184,-2.29561,-0.172855,2.60674,0.634678
0.781443,0.317506,0.432184,-2.29556,-0.172856,2.60674,0.634679
0.781449,0.317549,0.432184,-2.2955,-0.172854,2.60673,0.63468
0.78145,0.317582,0.432192,-2.29546,-0.172852,2.60672,0.634678
0.781458,0.317618,0.432195,-2.2954,-0.172851,2.60671,0.634676
0.781461,0.317659,0.432198,-2.29535,-0.172852,2.6067,0.63468
0.781468,0.317696,0.432197,-2.2953,-0.172854,2.6067,0.634685
0.781472,0.317736,0.432205,-2.29524,-0.172853,2.60669,0.634676
0.781476,0.317769,0.432205,-2.29519,-0.172854,2.60667,0.634678
0.781479,0.317815,0.432209,-2.29514,-0.172857,2.60667,0.634683
0.781485,0.317851,0.432212,-2.29508,-0.172852,2.60666,0.63468
0.781494,0.317889,0.432215,-2.29503,-0.172853,2.60665,0.634683
0.781496,0.317925,0.432215,-2.29498,-0.172851,2.60664,0.634684
0.781506,0.317966,0.432222,-2.29493,-0.172851,2.60663,0.634681
0.781506,0.318005,0.432225,-2.29487,-0.172854,2.60663,0.634677
0.781511,0.318037,0.432221,-2.29482,-0.172853,2.60662,0.634685
0.781518,0.318081,0.432223,-2.29477,-0.172853,2.60661,0.634681
0.781524,0.318121,0.432231,-2.29472,-0.172856,2.6066,0.634679
0.78153,0.318158,0.432235,-2.29467,-0.172856,2.60659,0.634677
0.781536,0.318188,0.432235,-2.29461,-0.172852,2.60659,0.634678
0.781537,0.31823,0.432235,-2.29456,-0.172855,2.60658,0.63468
0.781548,0.318266,0.432238,-2.2945,-0.172853,2.60657,0.634675
0.781546,0.318299,0.432243,-2.29445,-0.172856,2.60656,0.634681
0.78155,0.318334,0.432241,-2.2944,-0.172856,2.60656,0.63468
0.781558,0.318376,0.432252,-2.29435,-0.172853,2.60655,0.634678
0.781559,0.318415,0.432253,-2.2943,-0.172856,2.60655,0.634679
0.781562,0.318449,0.432251,-2.29425,-0.172853,2.60654,0.634682
0.781574,0.318489,0.432261,-2.29419,-0.172854,2.60653,0.634678
0.781577,0.318525,0.432257,-2.29414,-0.172852,2.60652,0.634676
0.78158,0.318563,0.432268,-2.29409,-0.172852,2.60651,0.63468
0.781585,0.318598,0.432272,-2.29404,-0.172851,2.60651,0.634676
0.781593,0.318639,0.432266,-2.29399,-0.172851,2.6065,0.634679
0.781599,0.318674,0.432273,-2.29393,-0.172854,2.6065,0.634683
0.781606,0.31871,0.432278,-2.29388,-0.172853,2.60649,0.634682
0.781607,0.318742,0.432278,-2.29383,-0.172853,2.60648,0.634679
0.781612,0.318783,0.432282,-2.29378,-0.172852,2.60648,0.634682
0.781617,0.318822,0.43228,-2.29373,-0.172856,2.60647,0.634682
0.781625,0.318857,0.432283,-2.29367,-0.172853,2.60646,0.634676
0.781628,0.318896,0.432286,-2.29362,-0.172856,2.60645,0.634677
0.781637,0.318931,0.432286,-2.29357,-0.172854,2.60645,0.634683
0.781638,0.318963,0.432294,-2.29352,-0.172852,2.60644,0.634679
0.781653,0.319036,0.432296,-2.29342,-0.172852,2.60643,0.63468
0.781658,0.319109,0.432298,-2.29331,-0.172853,2.60643,0.634675
0.781665,0.31915,0.432294,-2.29327,-0.172852,2.60642,0.634676
0.781679,0.319221,0.432305,-2.29316,-0.172856,2.60641,0.634675
0.781688,0.319295,0.432309,-2.29307,-0.172856,2.60641,0.63468
0.781699,0.319371,0.432315,-2.29297,-0.172852,2.6064,0.634675
0.781709,0.319442,0.432323,-2.29287,-0.172852,2.6064,0.634681
0.781715,0.319482,0.432326,-2.29283,-0.172851,2.6064,0.634678
0.781722,0.319513,0.432322,-2.29278,-0.172852,2.6064,0.634678
0.78173,0.319558,0.43232,-2.29273,-0.172851,2.6064,0.634682
0.781736,0.319589,0.432322,-2.29268,-0.172851,2.6064,0.634684
0.781744,0.31966,0.432329,-2.29259,-0.172851,2.6064,0.634675
0.781748,0.319697,0.432328,-2.29255,-0.172852,2.60639,0.63468
0.781753,0.319739,0.432329,-2.2925,-0.172851,2.6064,0.634679
0.781757,0.319774,0.432334,-2.29245,-0.172851,2.6064,0.634678
0.78176,0.319804,0.432335,-2.29241,-0.172851,2.6064,0.634682
0.781772,0.31985,0.432338,-2.29236,-0.172851,2.6064,0.634682
0.781768,0.319881,0.432343,-2.29231,-0.172851,2.6064,0.63468
0.781781,0.319915,0.432344,-2.29226,-0.172851,2.6064,0.634676
0.78178,0.319956,0.432347,-2.29222,-0.172851,2.6064,0.634681
0.781781,0.319992,0.432347,-2.29218,-0.172851,2.6064,0.634679
0.781789,0.320029,0.432352,-2.29213,-0.172851,2.6064,0.634674
0.781797,0.32007,0.432356,-2.29209,-0.172852,2.6064,0.63468
0.781796,0.320103,0.43235,-2.29204,-0.17285,2.60639,0.634674
0.781804,0.320139,0.432356,-2.29199,-0.17285,2.60639,0.634678
0.781808,0.320177,0.432351,-2.29195,-0.172851,2.60639,0.63468
0.781811,0.320215,0.432357,-2.2919,-0.172851,2.60639,0.634683
0.781812,0.320248,0.432356,-2.29185,-0.172851,2.60639,0.63468
0.78182,0.320283,0.432364,-2.29181,-0.172854,2.60639,0.634679
0.781821,0.320328,0.43236,-2.29176,-0.172852,2.60639,0.634681
0.781827,0.320362,0.43236,-2.29172,-0.17285,2.60639,0.634679
0.78183,0.320395,0.432365,-2.29168,-0.172852,2.60639,0.634679
0.781834,0.320444,0.432363,-2.29163,-0.17285,2.60639,0.634683
0.781842,0.32048,0.432364,-2.29158,-0.172849,2.60639,0.634684
0.781846,0.320515,0.432367,-2.29154,-0.17285,2.60639,0.63468
0.781848,0.320546,0.432371,-2.29149,-0.172851,2.60638,0.634677
0.78185,0.320583,0.432373,-2.29145,-0.172851,2.60638,0.634683
0.781853,0.320619,0.432373,-2.29141,-0.172851,2.60638,0.634684
0.781862,0.320695,0.432371,-2.29132,-0.17285,2.60639,0.634678
0.781863,0.320728,0.432371,-2.29127,-0.172851,2.60639,0.634684
0.781872,0.320764,0.432376,-2.29123,-0.172851,2.60639,0.634682
0.781873,0.320801,0.432379,-2.29118,-0.172849,2.60639,0.634682
0.781878,0.320837,0.432377,-2.29114,-0.172851,2.60639,0.634682
0.781877,0.320877,0.432382,-2.2911,-0.17285,2.60639,0.634685
0.781882,0.320907,0.432382,-2.29105,-0.172851,2.60638,0.63468
0.781885,0.320943,0.43239,-2.29101,-0.17285,2.60639,0.634685
0.781892,0.320975,0.432381,-2.29096,-0.172851,2.60639,0.634685
0.781895,0.321008,0.432389,-2.29092,-0.172851,2.60639,0.634682
0.781898,0.321041,0.432391,-2.29088,-0.172847,2.60639,0.634679
0.781904,0.321077,0.432387,-2.29083,-0.17285,2.60639,0.634685
0.781902,0.321109,0.432394,-2.2908,-0.17285,2.60639,0.634683
0.781911,0.321149,0.43239,-2.29075,-0.172849,2.60639,0.634682
0.781922,0.321174,0.432398,-2.2907,-0.172851,2.60638,0.63468
0.781923,0.32121,0.432399,-2.29066,-0.17285,2.60638,0.634685
0.78193,0.321274,0.432402,-2.29058,-0.172849,2.60639,0.634682
0.781936,0.321335,0.432405,-2.2905,-0.17285,2.60638,0.634684
0.78194,0.321362,0.432409,-2.29046,-0.172851,2.60638,0.634685
0.781945,0.321398,0.432414,-2.29041,-0.172853,2.60639,0.634684
0.781955,0.321457,0.432415,-2.29034,-0.17285,2.60638,0.634684
0.781962,0.321512,0.432412,-2.29026,-0.17285,2.60639,0.634682
0.781965,0.321546,0.432423,-2.29021,-0.172849,2.60639,0.634683
0.781973,0.321577,0.432429,-2.29017,-0.17285,2.60639,0.634684
0.781972,0.321603,0.432421,-2.29014,-0.172851,2.60638,0.634684
0.781978,0.321633,0.432425,-2.2901,-0.172851,2.60638,0.634683
0.781984,0.321666,0.432433,-2.29006,-0.17285,2.60638,0.634685
0.781989,0.32169,0.43243,-2.29002,-0.17285,2.60638,0.634688
0.781988,0.321724,0.432434,-2.28999,-0.172851,2.60638,0.634686
0.781993,0.321753,0.432429,-2.28995,-0.17285,2.60638,0.634683
0.782005,0.321816,0.43244,-2.28987,-0.172851,2.60638,0.63469
0.782014,0.321839,0.432443,-2.28984,-0.172851,2.60638,0.634684
0.782018,0.321869,0.432446,-2.28979,-0.17285,2.60638,0.634682
0.782016,0.321894,0.432444,-2.28976,-0.172851,2.60638,0.634689
0.782022,0.321928,0.432445,-2.28972,-0.17285,2.60637,0.63469
0.782022,0.321949,0.432455,-2.28968,-0.172849,2.60637,0.634687
0.782031,0.321979,0.432453,-2.28965,-0.172851,2.60637,0.634687
0.782037,0.322006,0.432456,-2.28961,-0.172851,2.60637,0.634687
0.782036,0.322038,0.43246,-2.28956,-0.172851,2.60637,0.634684
0.782039,0.322061,0.432457,-2.28953,-0.172849,2.60637,0.63469
0.782051,0.322087,0.43246,-2.2895,-0.172851,2.60637,0.634689
0.782054,0.322118,0.432466,-2.28945,-0.172851,2.60637,0.634688
