j0,j1,j2,j3,j4,j5,j6
-1.63511,1.51612,1.38821,-2.02994,-1.59991,1.75771,-0.346149
-1.63511,1.51612,1.38821,-2.02995,-1.59991,1.75771,-0.34615
-1.63511,1.51612,1.3882,-2.02995,-1.59991,1.75771,-0.346146
-1.63511,1.51612,1.38821,-2.02995,-1.59991,1.75771,-0.346151
-1.6351,1.51612,1.38821,-2.02995,-1.59991,1.75771,-0.346149
-1.63511,1.51612,1.3882,-2.02995,-1.59991,1.75771,-0.346146
-1.63509,1.51612,1.38821,-2.02995,-1.59992,1.75771,-0.346146
-1.6351,1.51612,1.38821,-2.02995,-1.59991,1.75771,-0.346146
-1.63509,1.51612,1.38821,-2.02996,-1.59992,1.75771,-0.34615
-1.63509,1.51612,1.38821,-2.02996,-1.59992,1.75771,-0.346148
-1.63509,1.51612,1.38821,-2.02996,-1.59992,1.75771,-0.346145
-1.63509,1.51613,1.38821,-2.02996,-1.59992,1.75771,-0.34615
-1.63509,1.51612,1.38821,-2.02996,-1.59992,1.75771,-0.346153
-1.63509,1.51612,1.38821,-2.02997,-1.59992,1.75771,-0.346149
-1.63508,1.51612,1.38821,-2.02997,-1.59992,1.75771,-0.346148
-1.63509,1.51612,1.38821,-2.02997,-1.59992,1.75771,-0.346148
-1.63508,1.51612,1.38821,-2.02997,-1.59992,1.75771,-0.346151
-1.63508,1.51612,1.38821,-2.02997,-1.59993,1.75771,-0.346151
-1.63508,1.51612,1.38821,-2.02997,-1.59992,1.75771,-0.346148
-1.63508,1.51612,1.38821,-2.02997,-1.59992,1.75771,-0.34615
-1.63508,1.51612,1.38821,-2.02997,-1.59992,1.75771,-0.346154
-1.63507,1.51612,1.38821,-2.02997,-1.59992,1.75771,-0.346149
-1.63508,1.51612,1.38821,-2.02998,-1.59992,1.75771,-0.346144
-1.63508,1.51612,1.38821,-2.02998,-1.59992,1.75771,-0.346145
-1.63507,1.51612,1.38821,-2.02998,-1.59992,1.75771,-0.346153
-1.63507,1.51612,1.38821,-2.02998,-1.59992,1.75771,-0.346146
-1.63508,1.51612,1.38821,-2.02999,-1.59992,1.75771,-0.346146
-1.63507,1.51612,1.38821,-2.02999,-1.59992,1.75771,-0.346148
-1.63508,1.51611,1.38821,-2.02999,-1.59993,1.75771,-0.346151
-1.63507,1.51612,1.38821,-2.02999,-1.59992,1.75771,-0.34615
-1.63507,1.51612,1.38821,-2.03,-1.59992,1.75771,-0.346148
-1.63507,1.51612,1.38821,-2.02999,-1.59992,1.75771,-0.34615
-1.63507,1.51612,1.38821,-2.02999,-1.59993,1.75771,-0.346151
-1.63508,1.51612,1.38821,-2.03,-1.59993,1.75771,-0.346155
-1.63507,1.51612,1.38821,-2.03,-1.59993,1.75771,-0.346149
-1.63507,1.51612,1.38821,-2.03,-1.59993,1.75771,-0.346149
-1.63507,1.51612,1.38821,-2.03,-1.59993,1.75771,-0.346151
-1.63507,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346153
-1.63507,1.51611,1.38821,-2.03,-1.59993,1.75771,-0.346148
-1.63508,1.51611,1.38821,-2.03,-1.59993,1.75771,-0.34615
-1.63507,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346145
-1.63507,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346148
-1.63507,1.51612,1.38821,-2.03,-1.59993,1.75771,-0.346145
-1.63507,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346147
-1.63507,1.51612,1.38821,-2.03001,-1.59992,1.75771,-0.34615
-1.63507,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346152
-1.63507,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346148
-1.63507,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346148
-1.63508,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346154
-1.63508,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.346154
-1.63508,1.51611,1.38821,-2.03002,-1.59993,1.75771,-0.346149
-1.63507,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.346144
-1.63508,1.51612,1.3882,-2.03001,-1.59993,1.75771,-0.346149
-1.63508,1.51612,1.38822,-2.03001,-1.59993,1.75771,-0.34615
-1.63508,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.346147
-1.63508,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346148
-1.63508,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.346152
-1.63508,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.34615
-1.63509,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.346147
-1.63508,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346148
-1.63508,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.34615
-1.63509,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.346154
-1.63508,1.51612,1.38821,-2.03002,-1.59993,1.75772,-0.346149
-1.63509,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.346149
-1.63509,1.51612,1.3882,-2.03002,-1.59993,1.75771,-0.346151
-1.63509,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.346153
-1.63509,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346149
-1.63509,1.51612,1.38821,-2.03002,-1.59993,1.75772,-0.346148
-1.63509,1.51612,1.38821,-2.03002,-1.59993,1.75772,-0.346149
-1.63509,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.346152
-1.63509,1.51612,1.38821,-2.03001,-1.59993,1.75772,-0.346153
-1.63509,1.51612,1.38821,-2.03002,-1.59993,1.75772,-0.346152
-1.63509,1.51612,1.38821,-2.03001,-1.59993,1.75772,-0.346151
-1.63509,1.51612,1.38821,-2.03001,-1.59993,1.75772,-0.346153
-1.63509,1.51612,1.38821,-2.03002,-1.59993,1.75772,-0.346148
-1.63508,1.51612,1.38821,-2.03002,-1.59993,1.75772,-0.346148
-1.63509,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.346149
-1.63509,1.51612,1.38822,-2.03001,-1.59993,1.75771,-0.346155
-1.63508,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346149
-1.63509,1.51612,1.38821,-2.03002,-1.59993,1.75772,-0.346149
-1.63508,1.51611,1.38821,-2.03001,-1.59993,1.75772,-0.346149
-1.63509,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.346153
-1.63508,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.34615
-1.63509,1.51612,1.38821,-2.03001,-1.59993,1.75772,-0.346148
-1.63509,1.51612,1.38821,-2.03001,-1.59993,1.75771,-0.346149
-1.63508,1.51612,1.38821,-2.03001,-1.59994,1.75771,-0.346152
-1.63508,1.51612,1.38821,-2.03001,-1.59994,1.75771,-0.346152
-1.63508,1.51612,1.38821,-2.03001,-1.59994,1.75772,-0.346152
-1.63508,1.51612,1.38821,-2.03002,-1.59993,1.75771,-0.346151
-1.63508,1.51612,1.38821,-2.03001,-1.59994,1.75771,-0.346148
-1.63508,1.51611,1.38821,-2.03002,-1.59994,1.75771,-0.346148
-1.63508,1.51612,1.38821,-2.03001,-1.59994,1.75771,-0.34615
-1.63509,1.51612,1.38821,-2.03001,-1.59993,1.75772,-0.34615
-1.63508,1.51612,1.38821,-2.03001,-1.59994,1.75771,-0.346148
-1.63508,1.51611,1.38821,-2.03002,-1.59994,1.75771,-0.346146
-1.63507,1.51612,1.38821,-2.03002,-1.59994,1.75772,-0.34615
-1.63508,1.51612,1.38821,-2.03002,-1.59994,1.75771,-0.346153
-1.63507,1.51611,1.38821,-2.03002,-1.59993,1.75771,-0.346149
-1.63508,1.51611,1.38821,-2.03002,-1.59994,1.75771,-0.346145
-1.63507,1.51612,1.38821,-2.03002,-1.59994,1.75771,-0.346144
-1.63507,1.51611,1.38821,-2.03002,-1.59994,1.75771,-0.34615
-1.63507,1.51612,1.38821,-2.03002,-1.59994,1.75771,-0.346151
-1.63507,1.51612,1.38821,-2.03003,-1.59994,1.75771,-0.346147
-1.63508,1.51611,1.38821,-2.03002,-1.59994,1.75771,-0.346149
-1.63507,1.51611,1.38821,-2.03002,-1.59994,1.75771,-0.346153
-1.63507,1.51611,1.38821,-2.03002,-1.59993,1.75771,-0.346149
-1.63507,1.51612,1.38821,-2.03003,-1.59994,1.75771,-0.346148
-1.63506,1.51611,1.38821,-2.03002,-1.59994,1.75771,-0.346149
-1.63506,1.51611,1.38821,-2.03003,-1.59994,1.75771,-0.346154
-1.63507,1.51612,1.38822,-2.03003,-1.59994,1.75771,-0.346147
-1.63506,1.51611,1.38821,-2.03002,-1.59994,1.75771,-0.346149
-1.63507,1.51612,1.38821,-2.03003,-1.59994,1.75771,-0.346149
-1.63506,1.51611,1.38821,-2.03003,-1.59994,1.75771,-0.346152
-1.63506,1.51612,1.38821,-2.03003,-1.59994,1.75771,-0.346152
-1.63506,1.51612,1.38821,-2.03003,-1.59994,1.75771,-0.346153
-1.63506,1.51611,1.38821,-2.03003,-1.59994,1.75771,-0.34615
-1.63506,1.51612,1.38821,-2.03003,-1.59994,1.75771,-0.346149
-1.63506,1.51612,1.38821,-2.03004,-1.59994,1.75771,-0.346151
-1.63506,1.51612,1.38821,-2.03004,-1.59994,1.75771,-0.346153
-1.63506,1.51612,1.38821,-2.03004,-1.59994,1.75771,-0.34615
-1.63506,1.51612,1.38821,-2.03004,-1.59994,1.75771,-0.346154
-1.63506,1.51612,1.38821,-2.03004,-1.59994,1.75771,-0.34615
-1.63506,1.51612,1.38821,-2.03005,-1.59994,1.75771,-0.346149
-1.63506,1.51612,1.38821,-2.03005,-1.59994,1.75771,-0.34615
-1.63506,1.51612,1.38821,-2.03005,-1.59994,1.75771,-0.346149
-1.63506,1.51612,1.38821,-2.03005,-1.59994,1.75771,-0.346153
-1.63505,1.51612,1.38821,-2.03006,-1.59994,1.75771,-0.346153
-1.63506,1.51611,1.38821,-2.03006,-1.59994,1.75771,-0.346146
-1.63506,1.51612,1.38821,-2.03006,-1.59994,1.75771,-0.346148
-1.63505,1.51611,1.38821,-2.03007,-1.59994,1.75771,-0.346148
-1.63506,1.51612,1.38821,-2.03007,-1.59994,1.75771,-0.34615
-1.63505,1.51612,1.38821,-2.03007,-1.59994,1.75771,-0.346155
-1.63505,1.51612,1.38821,-2.03007,-1.59995,1.75771,-0.346152
-1.63506,1.51611,1.38822,-2.03008,-1.59995,1.75771,-0.346154
-1.63505,1.51612,1.38822,-2.03008,-1.59995,1.75771,-0.346151
-1.63505,1.51611,1.38821,-2.03009,-1.59995,1.75771,-0.346152
-1.63505,1.51612,1.38821,-2.03009,-1.59995,1.75771,-0.346145
-1.63505,1.51611,1.38821,-2.03009,-1.59995,1.75771,-0.34615
-1.63505,1.51611,1.38822,-2.0301,-1.59995,1.75771,-0.346152
-1.63505,1.51612,1.38822,-2.0301,-1.59995,1.75771,-0.346153
-1.63505,1.51612,1.38821,-2.0301,-1.59995,1.75771,-0.346152
-1.63505,1.51612,1.38822,-2.03011,-1.59995,1.75771,-0.346149
-1.63505,1.51611,1.38822,-2.03012,-1.59995,1.75771,-0.346149
-1.63505,1.51611,1.38822,-2.03012,-1.59995,1.75771,-0.346148
-1.63505,1.51611,1.38821,-2.03013,-1.59995,1.75771,-0.346151
-1.63505,1.51611,1.38822,-2.03013,-1.59995,1.75771,-0.346145
-1.63505,1.51611,1.38822,-2.03013,-1.59995,1.75771,-0.346148
-1.63505,1.51611,1.38822,-2.03014,-1.59995,1.75771,-0.346147
-1.63506,1.51611,1.38821,-2.03015,-1.59995,1.75771,-0.346153
-1.63505,1.51611,1.38822,-2.03015,-1.59995,1.75771,-0.346153
-1.63505,1.51611,1.38821,-2.03015,-1.59995,1.75771,-0.346151
-1.63505,1.51611,1.38822,-2.03016,-1.59995,1.75771,-0.346151
-1.63505,1.51611,1.38822,-2.03016,-1.59995,1.75771,-0.34615
-1.63505,1.51611,1.38822,-2.03017,-1.59995,1.75771,-0.346148
-1.63505,1.51611,1.38822,-2.03017,-1.59995,1.75771,-0.346148
-1.63505,1.51611,1.38822,-2.03017,-1.59995,1.75771,-0.346148
-1.63505,1.51611,1.38822,-2.03017,-1.59995,1.75771,-0.346152
-1.63504,1.51611,1.38821,-2.03018,-1.59996,1.75771,-0.346149
-1.63505,1.51611,1.38821,-2.03017,-1.59996,1.75771,-0.346149
-1.63504,1.51611,1.38821,-2.03017,-1.59995,1.75771,-0.346149
-1.63505,1.51611,1.38822,-2.03017,-1.59996,1.75771,-0.346151
-1.63504,1.51612,1.38822,-2.03017,-1.59996,1.75771,-0.346149
-1.63504,1.51612,1.38822,-2.03017,-1.59996,1.75771,-0.346146
-1.63504,1.51611,1.38821,-2.03017,-1.59996,1.75771,-0.346146
-1.63504,1.51612,1.38822,-2.03017,-1.59996,1.75771,-0.346149
-1.63503,1.51611,1.38821,-2.03018,-1.59995,1.75771,-0.346152
-1.63504,1.51612,1.38822,-2.03017,-1.59995,1.75771,-0.346148
-1.63505,1.51611,1.38822,-2.03017,-1.59996,1.75771,-0.346147
-1.63504,1.51611,1.38822,-2.03017,-1.59996,1.75771,-0.346151
-1.63504,1.51611,1.38822,-2.03018,-1.59996,1.75771,-0.346151
-1.63504,1.51611,1.38822,-2.03017,-1.59996,1.75771,-0.34615
-1.63504,1.51611,1.38822,-2.03017,-1.59995,1.75771,-0.346145
-1.63504,1.51611,1.38822,-2.03017,-1.59996,1.75771,-0.346148
-1.63504,1.51611,1.38822,-2.03017,-1.59996,1.75771,-0.346153
-1.63504,1.51611,1.38822,-2.03017,-1.59995,1.75771,-0.346148
-1.63504,1.5161,1.38822,-2.03017,-1.59995,1.75771,-0.346146
-1.63504,1.5161,1.38823,-2.03017,-1.59995,1.75771,-0.346146
-1.63505,1.5161,1.38823,-2.03017,-1.59995,1.75771,-0.346152
-1.63504,1.5161,1.38823,-2.03017,-1.59995,1.75771,-0.346152
-1.63504,1.5161,1.38822,-2.03016,-1.59995,1.75771,-0.346147
-1.63505,1.5161,1.38822,-2.03016,-1.59995,1.75771,-0.346148
-1.63505,1.5161,1.38823,-2.03017,-1.59995,1.75771,-0.346149
-1.63504,1.5161,1.38822,-2.03017,-1.59995,1.75771,-0.34615
-1.63505,1.5161,1.38822,-2.03016,-1.59996,1.75771,-0.346151
-1.63504,1.5161,1.38822,-2.03016,-1.59995,1.75771,-0.346145
-1.63505,1.5161,1.38822,-2.03015,-1.59995,1.75771,-0.346152
-1.63504,1.5161,1.38822,-2.03015,-1.59995,1.75771,-0.34615
-1.63505,1.51611,1.38822,-2.03015,-1.59995,1.75771,-0.346149
-1.63505,1.5161,1.38823,-2.03015,-1.59995,1.75771,-0.346149
-1.63505,1.5161,1.38823,-2.03015,-1.59995,1.75771,-0.34615
-1.63505,1.5161,1.38822,-2.03015,-1.59995,1.75771,-0.34615
-1.63504,1.5161,1.38822,-2.03015,-1.59995,1.75771,-0.34615
-1.63505,1.51611,1.38822,-2.03015,-1.59995,1.75771,-0.346147
-1.63505,1.51611,1.38822,-2.03015,-1.59995,1.75771,-0.346147
-1.63506,1.51611,1.38822,-2.03015,-1.59995,1.75771,-0.346148
-1.63505,1.51611,1.38822,-2.03015,-1.59995,1.75771,-0.346152
-1.63505,1.51611,1.38823,-2.03015,-1.59996,1.75771,-0.34615
-1.63505,1.51611,1.38823,-2.03015,-1.59995,1.75771,-0.346153
-1.63506,1.51611,1.38822,-2.03015,-1.59995,1.75771,-0.346146
-1.63505,1.51611,1.38822,-2.03015,-1.59996,1.75771,-0.34615
-1.63506,1.51612,1.38822,-2.03015,-1.59995,1.75771,-0.346147
-1.63505,1.51612,1.38822,-2.03015,-1.59995,1.75772,-0.34615
-1.63506,1.51612,1.38822,-2.03015,-1.59996,1.75771,-0.34615
-1.63505,1.51612,1.38822,-2.03015,-1.59995,1.75771,-0.34615
-1.63506,1.51612,1.38822,-2.03016,-1.59996,1.75771,-0.34615
-1.63505,1.51612,1.38822,-2.03015,-1.59995,1.75771,-0.346148
-1.63506,1.51612,1.38822,-2.03015,-1.59996,1.75771,-0.346147
-1.63506,1.51612,1.38822,-2.03015,-1.59995,1.75771,-0.346149
-1.63506,1.51612,1.38822,-2.03015,-1.59995,1.75771,-0.346149
-1.63506,1.51612,1.38822,-2.03015,-1.59995,1.75771,-0.346148
-1.63506,1.51612,1.38822,-2.03015,-1.59995,1.75772,-0.346147
-1.63506,1.51612,1.38822,-2.03015,-1.59996,1.75771,-0.34615
-1.63506,1.51612,1.38822,-2.03016,-1.59995,1.75771,-0.34615
-1.63506,1.51612,1.38822,-2.03015,-1.59995,1.75772,-0.34615
-1.63506,1.51612,1.38821,-2.03015,-1.59996,1.75771,-0.346146
-1.63506,1.51612,1.38822,-2.03015,-1.59996,1.75772,-0.346151
-1.63506,1.51611,1.38822,-2.03015,-1.59996,1.75771,-0.34615
-1.63506,1.51612,1.38822,-2.03015,-1.59995,1.75771,-0.346147
-1.63506,1.51611,1.38822,-2.03016,-1.59995,1.75771,-0.346147
-1.63506,1.51612,1.38821,-2.03016,-1.59995,1.75771,-0.346152
-1.63506,1.51611,1.38822,-2.03016,-1.59995,1.75771,-0.346148
-1.63506,1.51611,1.38822,-2.03016,-1.59995,1.75771,-0.346147
-1.63506,1.51612,1.38822,-2.03016,-1.59995,1.75771,-0.346145
-1.63505,1.51611,1.38822,-2.03016,-1.59995,1.75771,-0.346152
-1.63505,1.51611,1.38822,-2.03016,-1.59995,1.75771,-0.34615
-1.63505,1.51611,1.38822,-2.03016,-1.59996,1.75771,-0.34615
-1.63505,1.5161,1.38821,-2.03016,-1.59996,1.75771,-0.346149
-1.63504,1.5161,1.38822,-2.03016,-1.59996,1.75771,-0.346153
-1.63505,1.5161,1.38822,-2.03016,-1.59996,1.75771,-0.346146
-1.63505,1.5161,1.38821,-2.03016,-1.59996,1.75771,-0.346151
-1.63505,1.5161,1.38822,-2.03016,-1.59995,1.75771,-0.346149
-1.63505,1.5161,1.38821,-2.03016,-1.59996,1.75771,-0.346149
-1.63504,1.5161,1.38822,-2.03017,-1.59996,1.75771,-0.346146
-1.63504,1.5161,1.38822,-2.03016,-1.59996,1.75771,-0.346152
-1.63504,1.5161,1.38821,-2.03017,-1.59996,1.7577,-0.346147
-1.63504,1.5161,1.38822,-2.03017,-1.59996,1.7577,-0.346148
-1.63503,1.5161,1.38821,-2.03017,-1.59996,1.7577,-0.346146
-1.63503,1.5161,1.38822,-2.03017,-1.59996,1.7577,-0.34615
-1.63503,1.5161,1.38822,-2.03017,-1.59996,1.7577,-0.346153
-1.63503,1.5161,1.38821,-2.03017,-1.59996,1.7577,-0.346151
-1.63503,1.5161,1.38821,-2.03017,-1.59997,1.7577,-0.346147
-1.63503,1.5161,1.3882,-2.03018,-1.59998,1.7577,-0.346146
-1.63503,1.5161,1.38821,-2.03018,-1.59999,1.7577,-0.346155
-1.63502,1.5161,1.38821,-2.03019,-1.60001,1.7577,-0.346153
-1.63501,1.5161,1.38821,-2.03019,-1.60003,1.7577,-0.346147
-1.63501,1.5161,1.38821,-2.03021,-1.60005,1.7577,-0.346146
-1.635,1.5161,1.38821,-2.03021,-1.60007,1.7577,-0.34615
-1.63498,1.5161,1.3882,-2.03022,-1.60009,1.75769,-0.346149
-1.63498,1.5161,1.38821,-2.03022,-1.60011,1.75769,-0.346148
-1.63496,1.51609,1.3882,-2.03023,-1.60014,1.75768,-0.346149
-1.63496,1.51609,1.3882,-2.03023,-1.60017,1.75768,-0.346155
-1.63495,1.51609,1.3882,-2.03024,-1.6002,1.75768,-0.346153
-1.63495,1.51608,1.3882,-2.03025,-1.60023,1.75768,-0.346146
-1.63493,1.51608,1.3882,-2.03026,-1.60026,1.75768,-0.34615
-1.63493,1.51607,1.3882,-2.03027,-1.60029,1.75767,-0.346154
-1.63492,1.51607,1.3882,-2.03027,-1.60033,1.75767,-0.346152
-1.63491,1.51608,1.3882,-2.03028,-1.60037,1.75767,-0.346151
-1.63491,1.51607,1.3882,-2.03029,-1.6004,1.75767,-0.346146
-1.6349,1.51608,1.3882,-2.0303,-1.60044,1.75767,-0.346147
-1.63489,1.51608,1.3882,-2.03031,-1.60047,1.75767,-0.346148
-1.63488,1.51608,1.3882,-2.03032,-1.60051,1.75767,-0.346146
-1.63487,1.51608,1.3882,-2.03033,-1.60055,1.75767,-0.346148
-1.63486,1.51609,1.3882,-2.03034,-1.60059,1.75767,-0.346151
-1.63486,1.51609,1.3882,-2.03035,-1.60063,1.75767,-0.346147
-1.63485,1.5161,1.3882,-2.03036,-1.60067,1.75767,-0.346148
-1.63484,1.5161,1.3882,-2.03037,-1.60071,1.75767,-0.346148
-1.63483,1.5161,1.3882,-2.03038,-1.60076,1.75767,-0.346148
-1.63482,1.5161,1.3882,-2.03039,-1.6008,1.75767,-0.346148
-1.63482,1.5161,1.3882,-2.0304,-1.60084,1.75767,-0.346148
-1.63481,1.5161,1.38819,-2.03042,-1.60088,1.75766,-0.346145
-1.6348,1.5161,1.3882,-2.03042,-1.60092,1.75766,-0.346142
-1.63479,1.5161,1.3882,-2.03043,-1.60096,1.75766,-0.346145
-1.63478,1.5161,1.3882,-2.03045,-1.60101,1.75766,-0.346146
-1.63477,1.51609,1.3882,-2.03046,-1.60105,1.75766,-0.346149
-1.63476,1.51609,1.3882,-2.03047,-1.60109,1.75765,-0.346145
-1.63475,1.51608,1.3882,-2.03048,-1.60113,1.75766,-0.346147
-1.63474,1.51608,1.3882,-2.0305,-1.60117,1.75765,-0.346148
-1.63473,1.51607,1.3882,-2.0305,-1.60121,1.75765,-0.346148
-1.63472,1.51606,1.3882,-2.03052,-1.60125,1.75765,-0.346143
-1.63471,1.51606,1.3882,-2.03052,-1.60128,1.75765,-0.346141
-1.6347,1.51606,1.3882,-2.03054,-1.60131,1.75765,-0.346144
-1.63469,1.51607,1.3882,-2.03055,-1.60134,1.75765,-0.346147
-1.63468,1.51606,1.3882,-2.03056,-1.60137,1.75764,-0.346143
-1.63468,1.51606,1.3882,-2.03057,-1.60141,1.75764,-0.346144
-1.63466,1.51606,1.3882,-2.03058,-1.60144,1.75764,-0.346143
-1.63465,1.51606,1.3882,-2.03059,-1.60146,1.75764,-0.346148
-1.63465,1.51606,1.3882,-2.0306,-1.6015,1.75764,-0.346145
-1.63464,1.51607,1.3882,-2.03061,-1.60153,1.75764,-0.346141
-1.63463,1.51607,1.3882,-2.03063,-1.60156,1.75764,-0.34614
-1.63462,1.51607,1.3882,-2.03064,-1.60159,1.75764,-0.346143
-1.63462,1.51608,1.3882,-2.03065,-1.60162,1.75764,-0.346146
-1.63461,1.51607,1.3882,-2.03066,-1.60165,1.75764,-0.346142
-1.6346,1.51608,1.38821,-2.03068,-1.60169,1.75764,-0.346145
-1.6346,1.51608,1.38821,-2.03069,-1.60172,1.75764,-0.346149
-1.63458,1.51608,1.38821,-2.03071,-1.60175,1.75764,-0.346145
-1.63458,1.51608,1.38821,-2.03071,-1.60177,1.75764,-0.346141
-1.63457,1.51608,1.38821,-2.03073,-1.6018,1.75764,-0.346141
-1.63456,1.51608,1.3882,-2.03074,-1.60183,1.75764,-0.346143
-1.63455,1.51608,1.38821,-2.03075,-1.60186,1.75764,-0.346146
-1.63454,1.51607,1.38821,-2.03077,-1.60189,1.75763,-0.346144
-1.63454,1.51607,1.38821,-2.03078,-1.60192,1.75764,-0.346142
-1.63453,1.51607,1.38821,-2.03079,-1.60194,1.75764,-0.346141
-1.63451,1.51607,1.38822,-2.0308,-1.60197,1.75763,-0.346141
-1.63451,1.51608,1.38822,-2.03082,-1.602,1.75763,-0.34614
-1.6345,1.51607,1.38821,-2.03083,-1.60203,1.75763,-0.346145
-1.63449,1.51606,1.38822,-2.03084,-1.60206,1.75763,-0.34614
-1.63448,1.51607,1.38822,-2.03085,-1.60209,1.75763,-0.346142
-1.63447,1.51607,1.38822,-2.03087,-1.60212,1.75763,-0.346139
-1.63447,1.51607,1.38822,-2.03087,-1.60215,1.75764,-0.346144
-1.63445,1.51606,1.38822,-2.03089,-1.60218,1.75763,-0.346138
-1.63444,1.51606,1.38822,-2.0309,-1.6022,1.75764,-0.34614
-1.63443,1.51607,1.38822,-2.03091,-1.60223,1.75764,-0.346142
-1.63442,1.51606,1.38823,-2.03092,-1.60226,1.75764,-0.346142
-1.63441,1.51607,1.38823,-2.03094,-1.60229,1.75763,-0.346136
-1.6344,1.51607,1.38823,-2.03095,-1.60231,1.75764,-0.346133
-1.63439,1.51607,1.38823,-2.03096,-1.60234,1.75764,-0.346137
-1.63438,1.51607,1.38823,-2.03097,-1.60237,1.75764,-0.346141
-1.63437,1.51607,1.38824,-2.03098,-1.60239,1.75764,-0.346137
-1.63436,1.51607,1.38824,-2.03099,-1.60242,1.75764,-0.346134
-1.63435,1.51607,1.38824,-2.031,-1.60245,1.75764,-0.346135
-1.63433,1.51606,1.38824,-2.03101,-1.60247,1.75764,-0.346133
-1.63432,1.51606,1.38824,-2.03102,-1.6025,1.75765,-0.346135
-1.63431,1.51607,1.38825,-2.03103,-1.60252,1.75764,-0.346135
-1.63429,1.51607,1.38825,-2.03104,-1.60254,1.75765,-0.346136
-1.63428,1.51606,1.38825,-2.03105,-1.60256,1.75765,-0.346137
-1.63426,1.51607,1.38825,-2.03106,-1.60258,1.75765,-0.346137
-1.63425,1.51606,1.38825,-2.03108,-1.6026,1.75765,-0.346135
-1.63423,1.51606,1.38826,-2.03108,-1.60261,1.75765,-0.346134
-1.63422,1.51607,1.38826,-2.03109,-1.60264,1.75765,-0.346132
-1.6342,1.51607,1.38826,-2.0311,-1.60265,1.75765,-0.346136
-1.63418,1.51606,1.38827,-2.03111,-1.60268,1.75765,-0.346134
-1.63417,1.51606,1.38827,-2.03111,-1.60269,1.75765,-0.346135
-1.63415,1.51606,1.38827,-2.03113,-1.60271,1.75765,-0.34613
-1.63413,1.51606,1.38827,-2.03113,-1.60273,1.75765,-0.346132
-1.63412,1.51607,1.38828,-2.03115,-1.60274,1.75765,-0.346135
-1.6341,1.51606,1.38828,-2.03116,-1.60276,1.75765,-0.346133
-1.63409,1.51606,1.38829,-2.03116,-1.60278,1.75765,-0.346128
-1.63407,1.51606,1.38829,-2.03117,-1.60279,1.75765,-0.346133
-1.63404,1.51607,1.3883,-2.03118,-1.60281,1.75765,-0.346134
-1.63403,1.51607,1.3883,-2.03118,-1.60283,1.75765,-0.346131
-1.63401,1.51607,1.38831,-2.03119,-1.60284,1.75764,-0.346128
-1.63399,1.51607,1.38831,-2.0312,-1.60285,1.75765,-0.34613
-1.63398,1.51606,1.38832,-2.0312,-1.60286,1.75765,-0.346135
-1.63396,1.51607,1.38833,-2.03121,-1.60288,1.75765,-0.346133
-1.63394,1.51607,1.38833,-2.03122,-1.60289,1.75765,-0.346129
-1.63392,1.51607,1.38834,-2.03122,-1.6029,1.75765,-0.346127
-1.6339,1.51607,1.38834,-2.03123,-1.60291,1.75765,-0.346131
-1.63388,1.51607,1.38834,-2.03123,-1.60292,1.75765,-0.346129
-1.63386,1.51607,1.38835,-2.03124,-1.60293,1.75765,-0.346126
-1.63384,1.51606,1.38835,-2.03125,-1.60294,1.75765,-0.346124
-1.63382,1.51606,1.38836,-2.03125,-1.60294,1.75765,-0.346121
-1.6338,1.51606,1.38836,-2.03126,-1.60295,1.75765,-0.346125
-1.63379,1.51606,1.38837,-2.03126,-1.60296,1.75765,-0.346121
-1.63376,1.51606,1.38838,-2.03127,-1.60297,1.75765,-0.346122
-1.63374,1.51606,1.38839,-2.03127,-1.60298,1.75765,-0.346119
-1.63372,1.51606,1.38839,-2.03128,-1.60299,1.75765,-0.346122
-1.6337,1.51606,1.3884,-2.03129,-1.603,1.75765,-0.346121
-1.63368,1.51606,1.38841,-2.03129,-1.603,1.75765,-0.346119
