j0,j1,j2,j3,j4,j5,j6
0.638327,0.419929,0.564801,-2.32954,-0.490309,2.63656,0.854454
0.638328,0.419932,0.564799,-2.32954,-0.490309,2.63656,0.854456
0.638328,0.419929,0.564799,-2.32953,-0.490309,2.63656,0.854457
0.638327,0.419932,0.564794,-2.32954,-0.490308,2.63656,0.85446
0.638325,0.419926,0.564789,-2.32954,-0.490307,2.63656,0.854458
0.638322,0.419932,0.564789,-2.32954,-0.490306,2.63656,0.854456
0.638324,0.419929,0.564798,-2.32954,-0.490306,2.63656,0.85446
0.638325,0.419929,0.564788,-2.32955,-0.490306,2.63657,0.854456
0.638325,0.419934,0.564794,-2.32954,-0.490304,2.63656,0.85446
0.638326,0.419934,0.564791,-2.32954,-0.490304,2.63656,0.854455
0.638323,0.419937,0.564794,-2.32954,-0.490304,2.63656,0.85446
0.638317,0.419932,0.564789,-2.32954,-0.490303,2.63657,0.854459
0.63832,0.419934,0.564791,-2.32954,-0.490302,2.63656,0.854461
0.638323,0.419932,0.564786,-2.32954,-0.490302,2.63657,0.854461
0.638315,0.419932,0.564786,-2.32954,-0.490301,2.63657,0.854459
0.638312,0.419932,0.564789,-2.32955,-0.4903,2.63657,0.854461
0.638307,0.419932,0.564784,-2.32954,-0.4903,2.63657,0.854461
0.638311,0.419937,0.564783,-2.32955,-0.490297,2.63657,0.854464
0.638309,0.419937,0.564783,-2.32954,-0.490298,2.63657,0.854458
0.63831,0.419934,0.564781,-2.32954,-0.490298,2.63657,0.854462
0.638305,0.41994,0.564784,-2.32955,-0.490297,2.63657,0.854459
0.638302,0.419942,0.564781,-2.32955,-0.490295,2.63657,0.854464
0.638306,0.419934,0.56478,-2.32955,-0.490295,2.63657,0.854461
0.638302,0.41994,0.564778,-2.32955,-0.490295,2.63657,0.854467
0.6383,0.419934,0.564775,-2.32955,-0.490294,2.63657,0.854462
0.638296,0.41994,0.564778,-2.32955,-0.490291,2.63657,0.854461
0.638299,0.419934,0.564772,-2.32955,-0.490293,2.63657,0.854467
0.638291,0.41994,0.564772,-2.32955,-0.490292,2.63657,0.854467
0.638301,0.41994,0.564775,-2.32955,-0.490291,2.63657,0.854465
0.638296,0.41994,0.564771,-2.32955,-0.490287,2.63658,0.854462
0.638291,0.419944,0.564768,-2.32955,-0.490289,2.63658,0.854465
0.638292,0.419942,0.56477,-2.32955,-0.490287,2.63658,0.854466
0.638288,0.419943,0.56477,-2.32955,-0.490286,2.63658,0.854464
0.638286,0.419948,0.564765,-2.32955,-0.490288,2.63658,0.854464
0.638286,0.419947,0.564772,-2.32956,-0.490285,2.63658,0.854466
0.638288,0.419948,0.56477,-2.32956,-0.490286,2.63658,0.854464
0.638286,0.419945,0.564762,-2.32956,-0.490286,2.63658,0.854469
0.638283,0.419946,0.564765,-2.32955,-0.490282,2.63658,0.854464
0.63828,0.419948,0.564762,-2.32955,-0.490284,2.63658,0.854468
0.63828,0.419947,0.564759,-2.32956,-0.490285,2.63658,0.854461
0.638275,0.41995,0.564761,-2.32955,-0.490282,2.63658,0.854466
0.638274,0.419953,0.564762,-2.32955,-0.490281,2.63658,0.854464
0.638277,0.41995,0.564757,-2.32956,-0.490279,2.63658,0.854467
0.638277,0.419953,0.564753,-2.32956,-0.49028,2.63658,0.854463
0.638273,0.419951,0.564756,-2.32956,-0.490279,2.63658,0.854464
0.638272,0.419953,0.564756,-2.32956,-0.490279,2.63658,0.854467
0.638267,0.419957,0.564761,-2.32956,-0.490279,2.63658,0.854467
0.638267,0.419955,0.564754,-2.32956,-0.490278,2.63658,0.854468
0.638272,0.419956,0.564751,-2.32956,-0.490278,2.63659,0.854461
0.638269,0.419961,0.564751,-2.32956,-0.49028,2.63659,0.854472
0.638267,0.419961,0.564753,-2.32956,-0.490282,2.63659,0.854469
0.638269,0.419956,0.564753,-2.32956,-0.490279,2.63659,0.854471
0.638267,0.419958,0.564753,-2.32956,-0.490279,2.63659,0.854467
0.638264,0.419961,0.564751,-2.32956,-0.490278,2.63659,0.854469
0.638267,0.419961,0.564751,-2.32956,-0.490277,2.63659,0.854467
0.638259,0.419961,0.564748,-2.32957,-0.490276,2.63659,0.854474
0.638261,0.419964,0.564748,-2.32957,-0.490275,2.63659,0.854469
0.638266,0.419964,0.564745,-2.32956,-0.490276,2.63659,0.854468
0.638263,0.419969,0.564748,-2.32957,-0.490274,2.63659,0.854469
0.638264,0.419969,0.564746,-2.32957,-0.490275,2.63659,0.854468
0.638264,0.419966,0.564742,-2.32957,-0.490275,2.63659,0.854472
0.638263,0.419966,0.564747,-2.32957,-0.490275,2.63659,0.854472
0.638263,0.419969,0.564743,-2.32956,-0.490275,2.63659,0.854475
0.638262,0.419976,0.564742,-2.32957,-0.49028,2.63659,0.854469
0.638258,0.419977,0.564742,-2.32957,-0.490276,2.63659,0.854473
0.638256,0.419974,0.564743,-2.32957,-0.490276,2.63659,0.854467
0.638261,0.419975,0.564739,-2.32957,-0.490275,2.63659,0.854474
0.638258,0.419974,0.564742,-2.32957,-0.490275,2.6366,0.854469
0.638253,0.41998,0.564742,-2.32957,-0.490274,2.6366,0.854466
0.63826,0.419975,0.564743,-2.32957,-0.490274,2.6366,0.854472
0.638253,0.41998,0.564741,-2.32957,-0.490277,2.6366,0.854472
0.638255,0.41998,0.564742,-2.32957,-0.490276,2.6366,0.854469
0.638253,0.419977,0.56474,-2.32957,-0.490275,2.6366,0.854467
0.63825,0.419979,0.564739,-2.32957,-0.490276,2.6366,0.854468
0.63825,0.419983,0.564737,-2.32957,-0.490275,2.6366,0.854468
0.638247,0.419985,0.564736,-2.32958,-0.490275,2.6366,0.854471
0.638255,0.419985,0.564736,-2.32957,-0.490276,2.6366,0.854469
0.63825,0.419985,0.564733,-2.32958,-0.490275,2.6366,0.854472
0.638252,0.419988,0.564736,-2.32958,-0.490275,2.6366,0.854472
0.63825,0.419982,0.564736,-2.32958,-0.490274,2.6366,0.854472
0.638252,0.419985,0.564733,-2.32958,-0.490275,2.6366,0.854473
0.638255,0.419986,0.564736,-2.32958,-0.490275,2.6366,0.854474
0.638245,0.419985,0.564736,-2.32958,-0.490276,2.6366,0.85447
0.638249,0.419988,0.564733,-2.32958,-0.490276,2.6366,0.854472
0.638249,0.419983,0.564737,-2.32958,-0.490276,2.6366,0.854464
0.638245,0.419986,0.564735,-2.32959,-0.490276,2.63661,0.854473
0.638249,0.419988,0.564733,-2.32959,-0.490277,2.63661,0.854469
0.63825,0.419983,0.564736,-2.32959,-0.490277,2.6366,0.854469
0.638249,0.419988,0.564728,-2.32959,-0.490277,2.63661,0.854467
0.638247,0.419986,0.564739,-2.32959,-0.490278,2.63661,0.854473
0.638249,0.419985,0.564734,-2.32959,-0.490277,2.63661,0.854468
0.638252,0.419988,0.564731,-2.32959,-0.490277,2.63661,0.854472
0.638252,0.419988,0.564728,-2.32959,-0.490277,2.63661,0.854469
0.638252,0.419988,0.564733,-2.32959,-0.490277,2.63661,0.854471
0.638246,0.419986,0.564733,-2.32959,-0.490279,2.63661,0.854469
0.638249,0.419988,0.56473,-2.3296,-0.490279,2.63661,0.854472
0.638249,0.419986,0.564735,-2.32959,-0.490276,2.63661,0.85447
0.638244,0.419986,0.564728,-2.32959,-0.490277,2.63661,0.854466
0.63825,0.419988,0.56473,-2.32959,-0.490278,2.63661,0.854469
0.638248,0.419988,0.564728,-2.32959,-0.490278,2.63661,0.854472
0.638249,0.419986,0.56473,-2.3296,-0.490279,2.63661,0.854472
0.638249,0.419993,0.564731,-2.32959,-0.490279,2.63661,0.854468
0.638254,0.419989,0.564735,-2.3296,-0.490279,2.63661,0.854469
0.638254,0.419986,0.56473,-2.3296,-0.490279,2.63661,0.854469
0.638252,0.419993,0.564733,-2.32959,-0.490279,2.63661,0.854472
0.638257,0.419988,0.56473,-2.32959,-0.490279,2.63661,0.854466
0.638254,0.419989,0.56473,-2.3296,-0.490279,2.63661,0.854473
0.638254,0.419988,0.564733,-2.3296,-0.490279,2.63661,0.85447
0.638252,0.419994,0.564728,-2.3296,-0.490279,2.63661,0.854474
0.638254,0.419996,0.564727,-2.3296,-0.490279,2.63661,0.854466
0.638257,0.419994,0.564733,-2.3296,-0.49028,2.63661,0.854467
0.638254,0.419987,0.56473,-2.3296,-0.490276,2.63661,0.854467
0.638259,0.419993,0.56473,-2.3296,-0.490278,2.63661,0.854472
0.638259,0.419991,0.56473,-2.32961,-0.49028,2.63661,0.854466
0.638259,0.419992,0.564735,-2.3296,-0.490279,2.63661,0.854467
0.638259,0.419994,0.564731,-2.3296,-0.490281,2.63662,0.854466
0.638262,0.419992,0.564727,-2.3296,-0.490279,2.63661,0.854472
0.638263,0.419997,0.564732,-2.3296,-0.490276,2.63661,0.854467
0.63826,0.419999,0.564733,-2.3296,-0.490279,2.63661,0.854471
0.638262,0.419997,0.564733,-2.3296,-0.49028,2.63662,0.854467
0.638262,0.419994,0.56473,-2.3296,-0.490279,2.63662,0.854471
0.638259,0.419997,0.564726,-2.3296,-0.490279,2.63662,0.854465
0.638259,0.419994,0.564732,-2.3296,-0.49028,2.63662,0.854471
0.638262,0.419997,0.564728,-2.3296,-0.490279,2.63662,0.854466
0.638259,0.419994,0.564725,-2.3296,-0.490279,2.63662,0.854471
0.638252,0.419994,0.564729,-2.3296,-0.490279,2.63662,0.854471
0.638262,0.419992,0.564728,-2.3296,-0.490278,2.63661,0.854471
0.638257,0.419992,0.564729,-2.3296,-0.490278,2.63662,0.854468
0.638257,0.419997,0.564723,-2.3296,-0.490279,2.63662,0.85447
0.638259,0.419997,0.564727,-2.3296,-0.490278,2.63662,0.854467
0.638259,0.419997,0.564725,-2.3296,-0.490279,2.63662,0.85447
0.638257,0.419994,0.56473,-2.3296,-0.490279,2.63662,0.854466
0.638259,0.419997,0.564727,-2.3296,-0.490277,2.63662,0.854467
0.638257,0.419999,0.564722,-2.3296,-0.490277,2.63662,0.854471
0.638259,0.419999,0.564727,-2.3296,-0.490277,2.63662,0.854472
0.638257,0.419997,0.564722,-2.3296,-0.490279,2.63662,0.854469
0.638254,0.419997,0.564725,-2.3296,-0.490277,2.63662,0.854464
0.638252,0.419999,0.564722,-2.3296,-0.490278,2.63662,0.854467
0.638257,0.419999,0.564722,-2.32961,-0.490277,2.63662,0.854469
0.638252,0.419999,0.564719,-2.32961,-0.490277,2.63662,0.85447
0.638246,0.420001,0.564722,-2.32961,-0.490273,2.63662,0.85447
0.638244,0.420002,0.564722,-2.32961,-0.490276,2.63662,0.854471
0.638252,0.420005,0.564719,-2.32961,-0.490276,2.63662,0.85447
0.638254,0.42,0.564717,-2.32961,-0.490276,2.63662,0.854469
0.638244,0.420004,0.564722,-2.32961,-0.490277,2.63662,0.854467
0.638249,0.420005,0.564717,-2.32961,-0.49028,2.63662,0.854468
0.638246,0.420007,0.564719,-2.32961,-0.490277,2.63662,0.854465
0.638251,0.420005,0.564717,-2.32961,-0.490276,2.63662,0.854472
0.638245,0.420002,0.564717,-2.32961,-0.490275,2.63662,0.854472
0.638244,0.420008,0.564711,-2.32961,-0.490274,2.63662,0.854469
0.638241,0.420008,0.564714,-2.32961,-0.490274,2.63662,0.85447
0.638241,0.420008,0.564714,-2.32961,-0.490274,2.63662,0.85447
0.638241,0.42001,0.564711,-2.32961,-0.490274,2.63662,0.854471
0.638239,0.42001,0.564714,-2.32962,-0.490272,2.63662,0.854472
0.638233,0.42001,0.564711,-2.32961,-0.490272,2.63662,0.854467
0.638238,0.420013,0.564714,-2.32961,-0.490271,2.63662,0.85447
0.638232,0.420013,0.564709,-2.32961,-0.490268,2.63662,0.854467
0.638231,0.420013,0.564713,-2.32961,-0.490268,2.63662,0.854473
0.638235,0.42001,0.564713,-2.32961,-0.490269,2.63662,0.854466
0.638233,0.420013,0.564705,-2.32961,-0.490269,2.63662,0.854471
0.638234,0.420016,0.56471,-2.32961,-0.490269,2.63662,0.854468
0.638236,0.420018,0.56471,-2.3296,-0.490266,2.63662,0.854468
0.638235,0.420018,0.564706,-2.32961,-0.490268,2.63662,0.854466
0.63823,0.420018,0.564705,-2.32961,-0.490269,2.63662,0.854469
0.638228,0.420019,0.564699,-2.3296,-0.490269,2.63662,0.854466
0.638235,0.420024,0.564705,-2.32961,-0.490268,2.63662,0.854469
0.638225,0.420024,0.564702,-2.32961,-0.49027,2.63662,0.854465
0.638229,0.420019,0.564702,-2.32961,-0.490269,2.63662,0.854463
0.63823,0.420023,0.564707,-2.3296,-0.490268,2.63662,0.854468
0.638227,0.420024,0.564703,-2.3296,-0.490269,2.63662,0.854469
0.63823,0.420026,0.564697,-2.32961,-0.490269,2.63662,0.854472
0.638227,0.420027,0.564699,-2.3296,-0.490269,2.63662,0.854466
0.63823,0.420027,0.564699,-2.3296,-0.49027,2.63662,0.85447
0.638227,0.420029,0.564704,-2.3296,-0.490268,2.63662,0.854463
0.63823,0.420024,0.564701,-2.3296,-0.490269,2.63662,0.854469
0.63823,0.420024,0.564696,-2.3296,-0.490269,2.63662,0.854463
0.638232,0.420027,0.564701,-2.3296,-0.490266,2.63662,0.854471
0.63823,0.420029,0.564697,-2.3296,-0.490263,2.63662,0.854464
0.638227,0.420032,0.564698,-2.3296,-0.490263,2.63662,0.854469
0.638222,0.42003,0.564696,-2.3296,-0.490267,2.63662,0.854467
0.638227,0.42003,0.564702,-2.3296,-0.490266,2.63662,0.854471
0.638221,0.420029,0.564703,-2.3296,-0.490264,2.63662,0.854467
0.638224,0.420032,0.564699,-2.3296,-0.490265,2.63662,0.85447
0.638224,0.420038,0.564701,-2.3296,-0.490267,2.63662,0.854468
0.638226,0.42003,0.564696,-2.3296,-0.49027,2.63661,0.85447
0.638218,0.420035,0.564698,-2.3296,-0.490268,2.63662,0.854465
0.638224,0.420038,0.564695,-2.3296,-0.490269,2.63662,0.854469
0.638226,0.420032,0.564701,-2.3296,-0.49027,2.63662,0.854466
0.638221,0.420038,0.564695,-2.3296,-0.49027,2.63662,0.854466
0.638226,0.420027,0.564698,-2.3296,-0.490266,2.63662,0.854468
0.638224,0.420032,0.564701,-2.3296,-0.490269,2.63662,0.854466
0.638226,0.420032,0.564701,-2.3296,-0.490267,2.63662,0.854465
0.638226,0.420035,0.564701,-2.3296,-0.490267,2.63662,0.854464
0.638222,0.420037,0.564695,-2.3296,-0.490266,2.63661,0.85447
0.638223,0.420036,0.564698,-2.3296,-0.49027,2.63661,0.85447
0.638229,0.420033,0.564696,-2.3296,-0.490267,2.63661,0.854468
0.638224,0.420035,0.564701,-2.3296,-0.490267,2.63661,0.854462
0.638228,0.420035,0.564702,-2.3296,-0.490267,2.63661,0.854466
0.638231,0.420032,0.564701,-2.3296,-0.490271,2.63661,0.854463
0.638231,0.420032,0.564701,-2.32961,-0.490273,2.63661,0.854466
0.638234,0.420032,0.564698,-2.32961,-0.490271,2.63661,0.854465
0.638231,0.420034,0.564701,-2.32961,-0.490273,2.63661,0.854468
0.638229,0.420033,0.564701,-2.3296,-0.490273,2.63661,0.854466
0.638228,0.420033,0.564701,-2.3296,-0.490274,2.63661,0.85447
0.638229,0.420038,0.564704,-2.32961,-0.490271,2.63661,0.854465
0.638233,0.420032,0.564703,-2.32961,-0.490269,2.63661,0.854469
0.638234,0.420035,0.5647,-2.3296,-0.490274,2.63661,0.854462
0.638237,0.420033,0.564699,-2.32961,-0.49027,2.63661,0.854467
0.638237,0.420035,0.5647,-2.3296,-0.49027,2.63661,0.854465
0.638235,0.420031,0.564703,-2.3296,-0.490272,2.63661,0.854466
0.638236,0.42003,0.564703,-2.3296,-0.490274,2.63661,0.854458
0.638237,0.420027,0.564706,-2.32961,-0.490271,2.63661,0.854468
0.638235,0.420034,0.564698,-2.3296,-0.490273,2.63661,0.854465
0.638236,0.420031,0.564703,-2.32961,-0.490272,2.6366,0.85447
0.638239,0.420032,0.564701,-2.32961,-0.490269,2.63661,0.854461
0.638242,0.420028,0.564706,-2.32961,-0.490268,2.63661,0.854462
0.63824,0.420032,0.564706,-2.32961,-0.490268,2.6366,0.854462
0.638242,0.420033,0.564703,-2.3296,-0.490269,2.63661,0.854464
0.63824,0.420028,0.564703,-2.32961,-0.490271,2.63661,0.854464
0.638242,0.420027,0.564706,-2.32961,-0.490272,2.63661,0.854463
0.638247,0.420027,0.564698,-2.32961,-0.490269,2.63661,0.854467
0.638242,0.420027,0.564703,-2.32961,-0.490268,2.6366,0.854465
0.638242,0.42003,0.564703,-2.3296,-0.490268,2.6366,0.854469
0.638245,0.420032,0.564706,-2.3296,-0.490266,2.63661,0.854465
0.638245,0.420033,0.564703,-2.32961,-0.490271,2.6366,0.85447
0.638245,0.42003,0.564706,-2.32961,-0.490271,2.6366,0.854461
0.638242,0.420033,0.564706,-2.32961,-0.490268,2.6366,0.854466
0.638245,0.42003,0.564701,-2.32961,-0.490268,2.6366,0.854462
0.63825,0.420031,0.564709,-2.3296,-0.490272,2.6366,0.854467
0.638245,0.42003,0.564703,-2.32961,-0.490269,2.6366,0.854461
0.63824,0.42003,0.564701,-2.32961,-0.490272,2.6366,0.854468
0.638245,0.420029,0.564706,-2.32961,-0.490272,2.6366,0.854466
0.638247,0.420033,0.564706,-2.32961,-0.49027,2.6366,0.854466
0.638245,0.420032,0.564703,-2.32962,-0.490272,2.6366,0.85447
0.638245,0.420033,0.564703,-2.32961,-0.49027,2.6366,0.854463
0.638245,0.420036,0.564703,-2.32961,-0.49027,2.6366,0.854464
0.638242,0.420027,0.564701,-2.32961,-0.490272,2.6366,0.854464
0.638247,0.42003,0.564706,-2.32961,-0.490274,2.6366,0.854467
0.638247,0.420032,0.564706,-2.32962,-0.490271,2.6366,0.854464
0.63824,0.420028,0.564706,-2.32962,-0.490274,2.6366,0.854469
0.638245,0.420037,0.564706,-2.32961,-0.490275,2.6366,0.854463
0.638242,0.420033,0.564705,-2.32962,-0.490272,2.6366,0.854467
0.638245,0.42003,0.564706,-2.32961,-0.490274,2.6366,0.854461
0.638249,0.420035,0.564703,-2.32961,-0.490273,2.6366,0.854466
0.638248,0.420036,0.564706,-2.32962,-0.490275,2.6366,0.85446
0.638248,0.420033,0.564703,-2.32961,-0.490271,2.6366,0.854468
0.63825,0.420033,0.564709,-2.32961,-0.490271,2.6366,0.854469
0.638242,0.420033,0.564709,-2.32961,-0.490273,2.63659,0.854468
0.638247,0.420031,0.564709,-2.32961,-0.490271,2.6366,0.854462
0.638249,0.420035,0.564711,-2.32962,-0.490274,2.6366,0.854467
0.638246,0.42003,0.564701,-2.32962,-0.490275,2.63659,0.854469
0.638245,0.420035,0.564706,-2.32961,-0.490271,2.63659,0.854468
0.63825,0.420035,0.564703,-2.32961,-0.490269,2.63659,0.854469
0.638251,0.420036,0.564709,-2.32961,-0.490268,2.63659,0.854466
0.638245,0.42003,0.564709,-2.32962,-0.490269,2.63659,0.854464
0.638245,0.420033,0.564706,-2.32961,-0.490268,2.6366,0.854463
0.638247,0.420036,0.564711,-2.32962,-0.490272,2.63659,0.854466
0.638243,0.420038,0.564712,-2.32961,-0.490276,2.63659,0.854465
0.638252,0.420036,0.564709,-2.32961,-0.490276,2.63659,0.854462
0.638248,0.420036,0.564706,-2.32961,-0.490274,2.63659,0.854465
0.638248,0.420035,0.564706,-2.32961,-0.490276,2.63659,0.854468
0.638255,0.420033,0.564706,-2.32961,-0.490272,2.63659,0.854464
0.638255,0.420038,0.564706,-2.32961,-0.490274,2.63659,0.854469
0.638253,0.420041,0.564709,-2.32961,-0.490272,2.63659,0.854465
0.638248,0.420038,0.564706,-2.3296,-0.490275,2.63659,0.85447
0.638251,0.420041,0.564706,-2.32961,-0.490272,2.63659,0.854466
0.638252,0.420038,0.564709,-2.3296,-0.490271,2.63659,0.85447
0.638256,0.420038,0.564709,-2.3296,-0.490276,2.63659,0.854465
0.638253,0.420033,0.564706,-2.3296,-0.490276,2.63659,0.854467
0.638253,0.420033,0.564706,-2.3296,-0.490274,2.63659,0.854467
0.638253,0.42003,0.564706,-2.3296,-0.490276,2.63659,0.85447
0.638253,0.420036,0.564706,-2.3296,-0.490275,2.63659,0.854465
0.638251,0.420034,0.564709,-2.3296,-0.490273,2.63659,0.854468
0.638255,0.420039,0.564709,-2.3296,-0.490273,2.63659,0.854462
0.638261,0.420038,0.564711,-2.32959,-0.490271,2.63658,0.854469
0.638261,0.420049,0.564705,-2.32959,-0.490272,2.63658,0.854469
0.638258,0.420057,0.564709,-2.32959,-0.490273,2.63658,0.854465
